979,Mocasines,VIP,Guess,30,Amarillo,Ante,Cortadura en el tenis derecho,20/04/2022,7,Diego
980,Mocasines,VIP,Guess,26,Negro,Vinipiel,Manchas de sangre en la lengueta,16/11/2022,36,Diego
981,Mocasines,VIP,Guess,32,Amarillo,Ante,Manchas de sangre en la lengueta,16/09/2022,36,VÃ­ctor
982,Mocasines,VIP,Guess,26,Rosa,Vinipiel,,16/10/2022,65,Lizette
983,Mocasines,VIP,Guess,26.5,Azul,Ante,,27/04/2022,57,Arlene
984,Mocasines,VIP,Guess,26.5,Verde,Nubuck,,13/06/2022,34,Arlene
985,Botin,VIP,Guess,31,Amarillo,Ante,,26/12/2022,80,Arlene
986,Botin,VIP,Guess,28,Rosa,Gamuza,,01/06/2022,89,Arlene
987,Botin,Ultra White,Guess,25.5,Amarillo,Plastico,Manchas de sangre en la lengueta,01/08/2022,89,Arlene
988,Botin,Ultra White,Guess,29,Amarillo,Nubuck,Manchas de grasa,25/10/2022,52,Arlene
989,Botin,Ultra White,Guess,31,Blanco,Nubuck,Manchas de grasa,04/05/2022,68,Cesar
990,Botin,Ultra White,Guess,32,Negro,Piel,,02/07/2022,15,Cesar
991,Botin,Ultra White,Guess,27,Verde,Tela,,25/02/2022,12,Cesar
992,Botin,Ultra White,Guess,27,Negro,Tela,Rallon en la punta,13/06/2022,2,Cesar
993,Botin,Ultra White,Guess,29.5,Verde,Piel,Cortadura en el tenis derecho,24/05/2022,46,Cesar
994,Botin,Ultra White,Guess,24,Multicolor,Nubuck,,15/02/2022,18,Cesar
995,Botin,Ultra White,Guess,28,Verde,Vinipiel,Cortadura en el tenis derecho,23/11/2022,53,JuanCarlos
996,Botin,Ultra White,Converse,27,Azul,Ante,Rallon en la punta,24/07/2022,91,JuanCarlos
997,Botin,Ultra White,Converse,25,Rojo,Nubuck,Cortadura en el tenis derecho,22/04/2022,50,JuanCarlos
998,Botin,Suede,Converse,29.5,Negro,Piel,Manchas de grasa,28/01/2022,81,Cecilia
999,Botin,Suede,Converse,24,Rosa,Piel,Cortadura en el tenis derecho,02/01/2022,42,Cecilia
1000,Tenis,Suede,Converse,29,Negro,Tela,,03/12/2022,22,Cecilia
1001,Tenis,Clean Gent,Converse,27.5,Rosa,Ante,,29/04/2022,51,Pedro
1002,Tenis,Clean Gent,Converse,28,Verde,Nubuck,Manchas de CafÃ©,03/08/2022,43,JuanJosÃ©
1003,Tenis,Clean Gent,Converse,27,Negro,Gamuza,,10/10/2022,33,JuanJosÃ©
1004,Tenis,Clean Gent,Converse,27.5,Azul,Piel,,28/04/2022,81,Oswaldo
1005,Tenis,Clean Gent,Converse,28.5,Amarillo,Ante,Manchas de grasa,17/11/2022,50,Oswaldo
1006,Tenis,Basic,Converse,26,Amarillo,Gamuza,Manchas de grasa,14/08/2022,73,Oswaldo
1007,Tenis,Basic,Converse,26,Azul,Gamuza,Manchas de CafÃ©,03/08/2022,95,Mireya
1008,Tenis,Basic,Converse,27,Blanco,Vinipiel,Rallon en la punta,10/11/2022,39,Mireya
1009,Tenis,Basic,Converse,27.5,Azul,Vinipiel,Manchas de CafÃ©,29/07/2022,56,Mireya
1010,Tenis,Basic,Converse,31,Morado,Vinipiel,,01/11/2022,94,JosÃ©Armando
1011,Tenis,Basic,Converse,26,Blanco,Nubuck,Manchas de grasa,15/03/2022,20,JosÃ©Armando
1012,Tenis,Basic,Converse,26.5,Morado,Tela,Manchas de grasa,28/01/2022,9,Aline
1013,Tenis,Basic,Converse,25.5,Azul,Plastico,,09/01/2022,77,Luz
1014,Tenis,Basic,Converse,26,Negro,Gamuza,,01/04/2022,92,Luz
1015,Tenis,Basic,Converse,29,Morado,Plastico,,02/04/2022,15,Luz
1016,Tenis,Basic,Converse,29,Amarillo,Vinipiel,,30/07/2022,48,Luz
1017,Tenis,Basic,Converse,30,Negro,Tela,,29/10/2022,41,Luz
1018,Tenis,Basic,Converse,26.5,Multicolor,Nubuck,,27/01/2022,27,Luz
1019,Tenis,Basic,Converse,30,Negro,Ante,,26/11/2022,71,Miguel
1020,Tenis,Basic,Converse,32,Rojo,Gamuza,,07/09/2022,21,Miguel
1021,Tenis,Basic,Converse,25.5,Amarillo,Vinipiel,Manchas de sangre en la lengueta,08/07/2022,81,Miguel
1022,Tenis,Basic,Vans,26.5,Blanco,Ante,,08/06/2022,49,Miguel
1023,Tenis,Basic,Vans,24,Verde,Ante,Manchas de sangre en la lengueta,08/02/2022,83,Miguel
1024,Tenis,Basic,Vans,25.5,Blanco,Ante,,24/06/2022,66,Miguel
1025,Tenis,Basic,Vans,28.5,Rojo,Gamuza,,29/12/2022,62,Miguel
1026,Tenis,Basic,Vans,25.5,Rojo,Nubuck,,22/09/2022,93,Miguel
1027,Tenis,Basic,Vans,26,Rosa,Tela,Manchas de grasa,10/05/2022,41,Miguel
1028,Tenis,Basic,Vans,25.5,Blanco,Tela,,17/04/2022,52,Miguel
1029,Tenis,Basic,Vans,27.5,Amarillo,Tela,,31/08/2022,37,Miguel
1030,Tenis,Basic,Vans,28.5,Verde,Nubuck,Manchas de sangre en la lengueta,30/05/2022,7,Miguel
1031,Tenis,Premium,Vans,31,Amarillo,Piel,,22/10/2022,13,Miguel
1032,Tenis,Premium,Vans,26.5,Negro,Vinipiel,,09/12/2022,51,Miguel
1033,Tenis,Premium,Vans,31.5,Morado,Nubuck,,16/03/2022,59,Miguel
1034,Tenis,Premium,Dr. Hosue,24.5,Rosa,Piel,Manchas de sangre en la lengueta,10/05/2022,96,Miguel
1035,Tenis,Premium,Dr. Hosue,28.5,Blanco,Plastico,Rallon en la punta,21/11/2022,90,Miguel
1036,Tenis,Premium,Dr. Hosue,27.5,Negro,Ante,,09/03/2022,40,Andrea
1037,Tenis,Premium,Dr. Hosue,26.5,Rojo,Gamuza,Manchas de CafÃ©,14/11/2022,20,Andrea
1038,Tenis,Premium,Dr. Hosue,27.5,Verde,Vinipiel,Manchas de sangre en la lengueta,01/02/2022,33,Sergio
1039,Tenis,Premium,Dr. Hosue,26,Azul,Tela,Manchas de CafÃ©,18/05/2022,7,Sergio
1040,Tenis,Premium,Dr. Hosue,24,Rosa,Ante,,07/09/2022,69,Mirella
1041,Tenis,Premium,Dr. Hosue,27.5,Verde,Ante,Manchas de sangre en la lengueta,13/09/2022,2,Mirella
1042,Tenis,Premium,Dr. Hosue,24,Amarillo,Ante,Cortadura en el tenis derecho,06/01/2022,56,Edgar
1043,Tenis,Premium,Dr. Hosue,29.5,Morado,Nubuck,,15/05/2022,97,Edgar
1044,Tenis,Premium,Dr. Hosue,25.5,Rojo,Gamuza,,24/01/2022,73,Edgar
1045,Tenis,Premium,Dr. Hosue,31.5,Rojo,Nubuck,Manchas de sangre en la lengueta,30/12/2022,86,Edgar
1046,Tenis,Premium,Saint Laurent,27.5,Verde,Plastico,,03/02/2022,70,Edgar
1047,Tenis,Premium,Saint Laurent,24.5,Rosa,Tela,Manchas de grasa,21/07/2022,33,Edgar
1048,Tenis,Premium,Saint Laurent,31,Negro,Vinipiel,Cortadura en el tenis derecho,27/05/2022,96,Edgar
1049,Tenis,Premium,Saint Laurent,28.5,Rojo,Piel,,15/10/2022,34,Edgar
1050,Tenis,Premium,Saint Laurent,24.5,Azul,Vinipiel,,24/01/2022,85,Edgar
1051,Tenis,Suede,Saint Laurent,27,Morado,Nubuck,Cortadura en el tenis derecho,25/03/2022,93,Edgar
1052,Tenis,Suede,Saint Laurent,30.5,Morado,Vinipiel,Manchas de CafÃ©,07/08/2022,40,Edgar
1053,Bota,Suede,Saint Laurent,30.5,Amarillo,Vinipiel,Manchas de grasa,24/02/2022,80,Edgar
1054,Bota,Suede,Saint Laurent,30,Amarillo,Vinipiel,,15/08/2022,17,Salma
1055,Bota,Suede,Saint Laurent,30,Morado,Plastico,,01/10/2022,31,Gilberto
1056,Bota,Suede,Saint Laurent,26,Verde,Piel,,30/06/2022,74,Gilberto
1057,Bota,VIP,Saint Laurent,31,Amarillo,Plastico,Manchas de CafÃ©,09/07/2022,78,Gilberto
1058,Bota,VIP,Saint Laurent,29,Blanco,Plastico,,19/01/2022,75,Gilberto
1059,Bota,VIP,Saint Laurent,24,Negro,Vinipiel,Cortadura en el tenis derecho,02/07/2022,42,Gilberto
1060,Bota,VIP,Saint Laurent,26.5,Amarillo,Piel,Cortadura en el tenis derecho,12/08/2022,74,Gilberto
1061,Bota,VIP,New Balance,28,Amarillo,Gamuza,Manchas de CafÃ©,09/06/2022,96,Gilberto
1062,Bota,VIP,New Balance,31,Morado,Vinipiel,,12/05/2022,84,Gilberto
1063,Bota,VIP,New Balance,29,Morado,Ante,Manchas de grasa,22/01/2022,70,Gilberto
1064,Bota,VIP,New Balance,31.5,Azul,Ante,,22/02/2022,66,Angel
1065,Bota,VIP,New Balance,28,Amarillo,Vinipiel,,31/01/2022,45,Angel
1066,Tacon,VIP,New Balance,28.5,Rosa,Tela,,21/09/2022,78,Angel
1067,Tacon,VIP,New Balance,25,Multicolor,Vinipiel,Manchas de grasa,26/10/2022,79,Angel
1068,Tacon,VIP,New Balance,29,Blanco,Plastico,Manchas de grasa,21/02/2022,12,Marcela
1069,Tacon,VIP,New Balance,31,Azul,Gamuza,,29/04/2022,45,Marcela
1070,Tacon,VIP,New Balance,29.5,Morado,Vinipiel,Cortadura en el tenis derecho,02/04/2022,75,Marcela
1071,Tacon,VIP,New Balance,25,Azul,Gamuza,,29/07/2022,26,Marcela
1072,Tacon,VIP,New Balance,24.5,Negro,Tela,Manchas de CafÃ©,22/11/2022,39,Marcela
1073,Tacon,VIP,New Balance,32,Verde,Vinipiel,Manchas de CafÃ©,15/07/2022,83,Marcela
1074,Tacon,VIP,New Balance,27.5,Azul,Gamuza,Rallon en la punta,07/08/2022,96,Marcela
1075,Tacon,VIP,New Balance,30,Negro,Vinipiel,,17/12/2022,84,Marcela
1076,Tacon,VIP,New Balance,27.5,Amarillo,Ante,Manchas de CafÃ©,22/09/2022,71,Marcela
1077,Tacon,VIP,San Loran,26.5,Rojo,Piel,Manchas de grasa,01/05/2022,83,Marcela
1078,Tacon,VIP,San Loran,27.5,Rojo,Nubuck,Manchas de grasa,28/09/2022,9,Marcela
1079,Tacon,VIP,San Loran,32,Amarillo,Piel,Manchas de grasa,26/04/2022,4,Marcela
1080,Tacon,VIP,San Loran,26,Verde,Ante,,27/04/2022,39,Marcela
1081,Tacon,VIP,Addidas,27,Blanco,Ante,Manchas de grasa,15/06/2022,39,Marcela
1082,Mocasines,VIP,Addidas,25.5,Negro,Gamuza,Manchas de CafÃ©,02/10/2022,91,Marcela
1083,Mocasines,VIP,Addidas,27.5,Verde,Vinipiel,,17/03/2022,72,Marcela
1084,Mocasines,VIP,Addidas,30.5,Negro,Gamuza,,27/09/2022,38,Gustavo
1085,Mocasines,VIP,Addidas,30,Negro,Nubuck,Cortadura en el tenis derecho,01/07/2022,3,Gustavo
1086,Mocasines,VIP,Addidas,29,Azul,Vinipiel,,15/01/2022,74,Gustavo
1087,Mocasines,Ultra White,Addidas,24.5,Morado,Tela,Cortadura en el tenis derecho,01/02/2022,76,Gustavo
1088,Mocasines,Ultra White,Addidas,26.5,Rosa,Gamuza,Manchas de grasa,23/07/2022,70,Gustavo
1089,Mocasines,Ultra White,Addidas,28,Azul,Gamuza,,21/04/2022,34,Gustavo
1090,Mocasines,Ultra White,Addidas,31.5,Morado,Vinipiel,,26/01/2022,83,Gustavo
1091,Mocasines,Ultra White,Addidas,29,Verde,Vinipiel,Manchas de CafÃ©,11/05/2022,9,Gustavo
1092,Mocasines,Ultra White,Addidas,26,Multicolor,Gamuza,,16/05/2022,88,Gustavo
1093,Mocasines,Ultra White,Addidas,32,Multicolor,Ante,,19/10/2022,18,Gustavo
1094,Mocasines,Ultra White,Rebook,30.5,Amarillo,Piel,,07/11/2022,50,Gustavo
1095,Mocasines,Ultra White,Rebook,31.5,Azul,Nubuck,,01/02/2022,40,Gustavo
1096,Botin,Ultra White,Rebook,24,Multicolor,Plastico,,04/05/2022,12,Gustavo
1097,Botin,Ultra White,Rebook,24,Rosa,Gamuza,,19/07/2022,23,Gustavo
1098,Botin,Suede,Rebook,25.5,Verde,Vinipiel,,22/07/2022,43,Gustavo
1099,Botin,Suede,Rebook,29.5,Multicolor,Plastico,,24/02/2022,93,Arturo
1100,Botin,Suede,Rebook,26,Multicolor,Nubuck,Rallon en la punta,24/08/2022,52,Arturo
1101,Botin,Clean Gent,Rebook,25.5,Blanco,Gamuza,,21/08/2022,8,Arturo
1102,Botin,Clean Gent,Rebook,26,Amarillo,Plastico,,02/04/2022,88,Arturo
1103,Botin,Clean Gent,Rebook,31,Amarillo,Piel,,12/03/2022,29,Arturo
1104,Botin,Clean Gent,Rebook,26.5,Negro,Piel,Manchas de CafÃ©,20/09/2022,28,Arturo
1105,Botin,Clean Gent,Rebook,26.5,Negro,Plastico,Manchas de grasa,30/09/2022,33,Arturo
1106,Botin,Basic,Rebook,24,Rosa,Nubuck,,17/10/2022,81,Arturo
1107,Botin,Basic,Rebook,27.5,Rojo,Plastico,,28/01/2022,26,Arturo
1108,Botin,Basic,Rebook,26.5,Azul,Plastico,Manchas de CafÃ©,14/04/2022,4,AnaPaulina
1109,Botin,Basic,Rebook,29.5,Verde,Ante,Cortadura en el tenis derecho,29/07/2022,67,AnaPaulina
1110,Botin,Basic,Rebook,27,Blanco,Vinipiel,Cortadura en el tenis derecho,15/08/2022,11,Patricia
1111,Tenis,Basic,Rebook,24,Blanco,Plastico,Manchas de sangre en la lengueta,12/04/2022,79,Patricia
1112,Tenis,Basic,Nike,27.5,Multicolor,Gamuza,Rallon en la punta,30/10/2022,20,Gonzalo
1113,Tenis,Basic,Nike,30.5,Verde,Plastico,,17/10/2022,1,Gonzalo
1114,Tenis,Basic,Nike,27.5,Rojo,Tela,,22/04/2022,2,Gonzalo
1115,Tenis,Basic,Nike,24,Multicolor,Tela,,23/07/2022,61,MarcoAntonio
1116,Tenis,Basic,Nike,30.5,Negro,Nubuck,,13/10/2022,37,MarcoAntonio
1117,Tenis,Basic,Nike,27,Rojo,Nubuck,Manchas de sangre en la lengueta,08/01/2022,70,Johathan
1118,Tenis,Basic,Nike,27,Azul,Plastico,,27/12/2022,74,Johathan
1119,Tenis,Basic,Nike,30,Rosa,Plastico,Rallon en la punta,09/12/2022,72,Johathan
1120,Tenis,Basic,Nike,26.5,Azul,Nubuck,,18/11/2022,18,Carlos
1121,Tenis,Basic,Nike,25.5,Morado,Vinipiel,,23/04/2022,33,Carlos
1122,Tenis,Basic,Nike,27.5,Morado,Gamuza,,23/08/2022,15,Carlos
1123,Tenis,Basic,Nike,26.5,Morado,Ante,,27/03/2022,85,Carlos
1124,Tenis,Basic,Nike,25,Multicolor,Nubuck,Manchas de sangre en la lengueta,24/04/2022,24,Carlos
1125,Tenis,Basic,Nike,32,Rojo,Vinipiel,Manchas de CafÃ©,27/04/2022,29,Carlos
1126,Tenis,Basic,Nike,25.5,Negro,Tela,Cortadura en el tenis derecho,18/09/2022,78,Jimena
1127,Tenis,Basic,Nike,26.5,Morado,Piel,Manchas de grasa,03/09/2022,66,LuisRodrigo
1128,Tenis,Basic,Nike,27,Multicolor,Tela,,27/07/2022,77,LuisRodrigo
1129,Tenis,Basic,Nike,29,Rosa,Ante,Cortadura en el tenis derecho,11/07/2022,90,Santiago
1130,Tenis,Basic,Puma,26,Rosa,Gamuza,,19/01/2022,58,Santiago
1131,Tenis,Premium,Puma,28.5,Morado,Tela,,09/06/2022,82,JoabAbraham
1132,Tenis,Premium,Puma,25,Rosa,Piel,Manchas de grasa,29/07/2022,54,JoabAbraham
1133,Tenis,Premium,Puma,25.5,Rojo,Piel,Cortadura en el tenis derecho,06/07/2022,47,JoabAbraham
1134,Tenis,Premium,Puma,25,Amarillo,Nubuck,,16/08/2022,39,JoabAbraham
1135,Tenis,Premium,Puma,26.5,Verde,Gamuza,,01/06/2022,86,Dolores
1136,Tenis,Premium,Puma,24.5,Amarillo,Tela,,16/04/2022,49,Dolores
1137,Tenis,Premium,Puma,29.5,Morado,Tela,Rallon en la punta,28/05/2022,6,Dolores
1138,Tenis,Premium,Puma,30,Multicolor,Gamuza,Rallon en la punta,25/09/2022,68,Dolores
1139,Tenis,Premium,Puma,24.5,Rojo,Vinipiel,,12/07/2022,50,Dolores
1140,Tenis,Premium,Puma,24.5,Rosa,Nubuck,,20/08/2022,66,Dolores
1141,Tenis,Premium,Puma,27.5,Rojo,Plastico,Cortadura en el tenis derecho,28/07/2022,11,Dolores
1142,Tenis,Premium,Puma,26,Verde,Plastico,,05/02/2022,53,Jorge
1143,Tenis,Premium,Puma,31.5,Rosa,Plastico,Cortadura en el tenis derecho,05/12/2022,30,Jorge
1144,Tenis,Premium,Puma,25,Negro,Vinipiel,Rallon en la punta,08/11/2022,57,Jorge
1145,Tenis,Premium,Puma,25,Multicolor,Piel,Cortadura en el tenis derecho,20/09/2022,78,Jorge
1146,Tenis,Premium,Puma,24,Negro,Tela,,01/01/2022,33,Jorge
1147,Tenis,Premium,Puma,28,Blanco,Piel,,18/07/2022,70,Jorge
1148,Tenis,Premium,Puma,24,Rojo,Vinipiel,Rallon en la punta,01/06/2022,8,Jorge
1149,Tenis,Premium,Puma,24.5,Verde,Ante,Cortadura en el tenis derecho,23/02/2022,97,Jorge
1150,Tenis,Premium,Lacoste,24.5,Multicolor,Tela,Manchas de CafÃ©,22/05/2022,50,Jorge
1151,Tenis,Suede,Lacoste,25,Blanco,Gamuza,Manchas de CafÃ©,09/07/2022,97,Jorge
1152,Tenis,Suede,Lacoste,29,Amarillo,Plastico,,10/04/2022,76,Jorge
1153,Tenis,Suede,Lacoste,28.5,Amarillo,Tela,,01/08/2022,30,Jorge
1154,Tenis,Suede,Lacoste,30,Morado,Gamuza,,24/08/2022,38,Jorge
1155,Tenis,Suede,Lacoste,31.5,Rojo,Ante,,11/01/2022,64,Jorge
1156,Tenis,Suede,Lacoste,29.5,Morado,Vinipiel,,17/12/2022,64,Jorge
1157,Tenis,VIP,Lacoste,24,Blanco,Plastico,Manchas de sangre en la lengueta,24/10/2022,16,Jorge
1158,Tenis,VIP,Lacoste,28,Azul,Plastico,Rallon en la punta,29/08/2022,97,Jorge
1159,Tenis,VIP,Lacoste,25,Multicolor,Ante,,26/12/2022,59,Jorge
1160,Tenis,VIP,Lacoste,27,Morado,Piel,Manchas de CafÃ©,16/10/2022,37,LuisMario
1161,Tenis,VIP,Lacoste,29.5,Blanco,Vinipiel,Manchas de CafÃ©,17/12/2022,90,LuisMario
1162,Tenis,VIP,Asics,31.5,Morado,Nubuck,,22/12/2022,14,Abigail
1163,Tenis,VIP,Asics,29.5,Multicolor,Plastico,Manchas de grasa,18/04/2022,37,Ricardo
1164,Bota,VIP,Asics,25.5,Verde,Tela,,17/12/2022,11,Karina
1165,Bota,VIP,Asics,30,Verde,Ante,,29/09/2022,95,Claudia
1166,Bota,VIP,Asics,26.5,Rosa,Piel,,30/06/2022,26,Claudia
1167,Bota,VIP,Asics,31,Blanco,Piel,,15/10/2022,25,Claudia
1168,Bota,VIP,Asics,26,Verde,Plastico,,20/10/2022,86,Claudia
1169,Bota,VIP,Asics,29,Negro,Plastico,Cortadura en el tenis derecho,12/09/2022,61,Claudia
1170,Bota,VIP,Asics,30,Rojo,Gamuza,,29/09/2022,63,Claudia
1171,Bota,VIP,Asics,29.5,Negro,Nubuck,,11/06/2022,44,Carlos
1172,Bota,VIP,Asics,28,Rojo,Plastico,Manchas de sangre en la lengueta,11/08/2022,47,Santiago
1173,Bota,VIP,Asics,27.5,Morado,Gamuza,Manchas de grasa,30/11/2022,50,Fernando
1174,Bota,VIP,Asics,31,Amarillo,Plastico,,25/09/2022,22,Fernando
1175,Bota,VIP,Tommy Hilfiger,32,Negro,Piel,Manchas de CafÃ©,01/02/2022,84,Fernando
1176,Bota,VIP,Tommy Hilfiger,28.5,Negro,Tela,Manchas de grasa,24/04/2022,93,Fernando
1177,Tacon,VIP,Tommy Hilfiger,24.5,Multicolor,Piel,Cortadura en el tenis derecho,05/04/2022,33,Fernando
1178,Tacon,VIP,Tommy Hilfiger,26,Negro,Nubuck,,04/06/2022,9,Fernando
1179,Tacon,VIP,Tommy Hilfiger,31.5,Multicolor,Gamuza,Cortadura en el tenis derecho,15/05/2022,71,Fernando
1180,Tacon,VIP,Tommy Hilfiger,27,Verde,Ante,,17/09/2022,56,Fernando
1181,Tacon,VIP,Tommy Hilfiger,32,Verde,Tela,Manchas de sangre en la lengueta,27/01/2022,58,Fernando
1182,Tacon,VIP,Tommy Hilfiger,25.5,Multicolor,Ante,,18/05/2022,4,Fernando
1183,Tacon,VIP,Tommy Hilfiger,25.5,Azul,Piel,Rallon en la punta,12/03/2022,39,Fernando
1184,Tacon,VIP,Tommy Hilfiger,25,Azul,Ante,Cortadura en el tenis derecho,20/02/2022,58,Fernando
1185,Tacon,VIP,Tommy Hilfiger,24.5,Rojo,Vinipiel,,25/05/2022,62,Fernando
1186,Tacon,VIP,Tommy Hilfiger,29.5,Multicolor,Tela,,05/04/2022,68,Fernando
1187,Tacon,Ultra White,Tommy Hilfiger,32,Rojo,Ante,Cortadura en el tenis derecho,27/06/2022,24,Fernando
1188,Tacon,Ultra White,Tommy Hilfiger,31.5,Blanco,Plastico,,29/01/2022,6,Fernando
1189,Tacon,Ultra White,Tommy Hilfiger,30,Negro,Piel,,25/05/2022,33,Fernando
1190,Tacon,Ultra White,Tommy Hilfiger,25.5,Morado,Vinipiel,Rallon en la punta,09/09/2022,87,Fernando
1191,Tacon,Ultra White,Tommy Hilfiger,24.5,Amarillo,Plastico,Manchas de CafÃ©,12/11/2022,94,Fernando
1192,Tacon,Ultra White,Guess,26,Rosa,Plastico,Manchas de grasa,18/11/2022,79,Fernando
1193,Mocasines,Ultra White,Guess,31.5,Rojo,Plastico,,02/04/2022,22,Fernando
1194,Mocasines,Ultra White,Guess,28.5,Azul,Gamuza,Manchas de sangre en la lengueta,14/12/2022,3,Fernando
1195,Mocasines,Ultra White,Guess,26,Blanco,Ante,Cortadura en el tenis derecho,11/06/2022,14,Fernando
1196,Mocasines,Ultra White,Guess,28,Rosa,Piel,,25/07/2022,71,Fernando
1197,Mocasines,Ultra White,Guess,27,Rosa,Tela,,11/06/2022,44,Fernando
1198,Mocasines,Suede,Guess,25,Blanco,Tela,,25/11/2022,58,Fernando
1199,Mocasines,Suede,Guess,32,Multicolor,Tela,Cortadura en el tenis derecho,26/12/2022,14,Fernando
1200,Mocasines,Suede,Guess,30.5,Morado,Ante,,21/03/2022,34,Fernando
1201,Mocasines,Clean Gent,Guess,25.5,Morado,Plastico,Cortadura en el tenis derecho,26/12/2022,92,Fernando
1202,Mocasines,Clean Gent,Guess,24,Verde,Piel,Rallon en la punta,17/08/2022,24,Laura
1203,Mocasines,Clean Gent,Guess,27,Blanco,Nubuck,Rallon en la punta,04/11/2022,49,Laura
1204,Mocasines,Clean Gent,Guess,31,Verde,Tela,Manchas de sangre en la lengueta,18/09/2022,36,Laura
1205,Mocasines,Clean Gent,Guess,27,Azul,Plastico,Cortadura en el tenis derecho,24/11/2022,5,Laura
1206,Mocasines,Basic,Guess,27.5,Verde,Gamuza,Manchas de grasa,17/08/2022,19,LuisFernando
1207,Botin,Basic,Guess,25.5,Rosa,Nubuck,,18/05/2022,15,LuisFernando
1208,Botin,Basic,Guess,26,Negro,Piel,,25/01/2022,53,Ernesto
1209,Botin,Basic,Guess,29,Blanco,Tela,,24/04/2022,14,Antonio
1210,Botin,Basic,Guess,29,Azul,Tela,Cortadura en el tenis derecho,22/08/2022,48,Ernesto
1211,Botin,Basic,Guess,29,Morado,Ante,,05/03/2022,60,Mariana
1212,Botin,Basic,Converse,24,Rosa,Vinipiel,,01/05/2022,36,Mariana
1213,Botin,Basic,Converse,25.5,Blanco,Vinipiel,,23/02/2022,96,Mariana
1214,Botin,Basic,Converse,26.5,Amarillo,Piel,Cortadura en el tenis derecho,14/03/2022,64,Mariana
1215,Botin,Basic,Converse,25,Amarillo,Ante,,22/02/2022,34,Elvira
1216,Botin,Basic,Converse,24.5,Amarillo,Ante,Manchas de sangre en la lengueta,16/01/2022,80,Elvira
1217,Botin,Basic,Converse,31,Verde,Plastico,,15/10/2022,92,Elvira
1218,Botin,Basic,Converse,29.5,Rojo,Tela,Manchas de sangre en la lengueta,07/10/2022,17,Elvira
1219,Botin,Basic,Converse,24,Multicolor,Nubuck,,03/07/2022,4,Elvira
1220,Botin,Basic,Converse,25,Morado,Nubuck,,24/08/2022,69,Mariol
1221,Botin,Basic,Converse,27,Rojo,Gamuza,,02/08/2022,89,Mariol
1222,Tenis,Basic,Converse,29,Rojo,Nubuck,,22/10/2022,87,Mariol
1223,Tenis,Basic,Converse,30,Azul,Tela,Manchas de sangre en la lengueta,27/05/2022,11,Elizabeth
1224,Tenis,Basic,Converse,25.5,Rojo,Nubuck,,07/07/2022,34,Elizabeth
1225,Tenis,Basic,Converse,26,Multicolor,Vinipiel,,05/08/2022,85,Carolina
1226,Tenis,Basic,Converse,28,Verde,Gamuza,,02/08/2022,25,DoraLuz
1227,Tenis,Basic,Converse,25.5,Multicolor,Ante,,02/06/2022,25,karla
1228,Tenis,Basic,Converse,24.5,Verde,Piel,Manchas de grasa,23/12/2022,5,karla
1229,Tenis,Basic,Converse,24,Morado,Plastico,Rallon en la punta,22/08/2022,23,karla
1230,Tenis,Basic,Converse,29.5,Amarillo,Piel,,29/01/2022,84,Martha
1231,Tenis,Premium,Converse,27,Azul,Vinipiel,,10/08/2022,26,Martha
1232,Tenis,Premium,Converse,26.5,Negro,Piel,Rallon en la punta,16/10/2022,52,Martha
1233,Tenis,Premium,Converse,30.5,Azul,Nubuck,Rallon en la punta,18/03/2022,4,Martha
1234,Tenis,Premium,Converse,27.5,Blanco,Gamuza,,29/11/2022,3,Martha
1235,Tenis,Premium,Converse,31,Azul,Piel,,28/09/2022,79,Martha
1236,Tenis,Premium,Converse,31.5,Negro,Piel,Rallon en la punta,29/11/2022,78,Martha
1237,Tenis,Premium,Converse,25.5,Azul,Plastico,Rallon en la punta,25/07/2022,20,Martha
1238,Tenis,Premium,Vans,27.5,Blanco,Tela,Cortadura en el tenis derecho,23/01/2022,16,Martha
1239,Tenis,Premium,Vans,27.5,Negro,Vinipiel,,09/08/2022,91,Martha
1240,Tenis,Premium,Vans,31.5,Multicolor,Vinipiel,Manchas de sangre en la lengueta,17/03/2022,55,Martha
1241,Tenis,Premium,Vans,26.5,Verde,Nubuck,Manchas de sangre en la lengueta,19/07/2022,20,Martha
1242,Tenis,Premium,Vans,31.5,Azul,Nubuck,Cortadura en el tenis derecho,10/02/2022,75,Martha
1243,Tenis,Premium,Vans,31.5,Verde,Vinipiel,,27/05/2022,65,Martha
1244,Tenis,Premium,Vans,25,Morado,Nubuck,,11/06/2022,50,IvÃ¡n
1245,Tenis,Premium,Vans,24.5,Rosa,Piel,,20/01/2022,68,IvÃ¡n
1246,Tenis,Premium,Vans,26,Verde,Tela,Manchas de CafÃ©,11/11/2022,5,IvÃ¡n
1247,Tenis,Premium,Vans,31.5,Blanco,Tela,,23/11/2022,9,IvÃ¡n
1248,Tenis,Premium,Vans,24.5,Multicolor,Ante,,01/02/2022,74,IvÃ¡n
1249,Tenis,Premium,Vans,25,Rosa,Plastico,Manchas de CafÃ©,02/04/2022,54,IvÃ¡n
1250,Tenis,Premium,Dr. Hosue,27,Verde,Ante,Manchas de grasa,06/02/2022,74,IvÃ¡n
1251,Tenis,Suede,Dr. Hosue,32,Amarillo,Nubuck,,18/07/2022,79,IvÃ¡n
1252,Tenis,Suede,Dr. Hosue,31.5,Rosa,Gamuza,Cortadura en el tenis derecho,19/12/2022,42,IvÃ¡n
